Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,GST (%),Tax,Total,Gross Income,Payment,Rating,Date,Day of Week
INV01342,C,Chennai,Normal,Female,Electronic accessories,81.74,5,18,73.57,408.7,482.27,Cash,4.9,1/16/2025,Thursday
INV01343,C,Mumbai,Normal,Female,Sports and travel,42.2,9,5,18.99,379.8,398.79,Credit card,5.4,4/29/2025,Tuesday
INV01344,A,Pune,Normal,Male,Food and beverages,89.18,5,5,22.3,445.9,468.2,Credit card,7.4,11/25/2024,Monday
INV01345,A,Bangalore,Member,Male,Fashion accessories,10.22,7,12,8.58,71.54,80.12,Ewallet,6.8,9/9/2024,Monday
INV01346,B,Kolkata,Member,Female,Electronic accessories,19.32,9,18,31.3,173.88,205.18,Cash,5.9,6/2/2025,Monday
INV01347,A,Delhi,Member,Male,Food and beverages,32.73,2,5,3.27,65.46,68.73,Ewallet,7.3,8/3/2024,Saturday
INV01348,C,Ahmedabad,Normal,Female,Electronic accessories,50.53,3,18,27.29,151.59,178.88,Credit card,4.4,9/28/2024,Saturday
INV01349,A,Mumbai,Member,Female,Electronic accessories,10.38,8,18,14.95,83.04,97.99,Credit card,9.6,4/3/2025,Thursday
INV01350,B,Hyderabad,Normal,Male,Fashion accessories,83.2,8,12,79.87,665.6,745.47,Ewallet,6.7,4/3/2025,Thursday
INV01351,B,Ahmedabad,Member,Male,Health and beauty,92.23,5,12,55.34,461.15,516.49,Ewallet,4.3,12/13/2024,Friday
INV01352,C,Delhi,Normal,Female,Health and beauty,85.62,3,12,30.82,256.86,287.68,Credit card,7.2,1/25/2025,Saturday
INV01353,B,Bangalore,Normal,Female,Electronic accessories,27.28,3,18,14.73,81.84,96.57,Credit card,9.8,8/7/2024,Wednesday
INV01354,A,Chennai,Member,Female,Home and lifestyle,31.33,9,18,50.75,281.97,332.72,Cash,7.3,2/17/2025,Monday
INV01355,A,Delhi,Member,Male,Home and lifestyle,25.41,4,18,18.3,101.64,119.94,Cash,5.5,9/12/2024,Thursday
INV01356,A,Mumbai,Member,Male,Health and beauty,73.63,7,12,61.85,515.41,577.26,Credit card,6.8,6/5/2025,Thursday
INV01357,C,Kolkata,Member,Female,Food and beverages,19.13,7,5,6.7,133.91,140.61,Credit card,4.9,4/18/2025,Friday
INV01358,B,Mumbai,Normal,Male,Fashion accessories,71.56,9,12,77.28,644.04,721.32,Ewallet,5.3,2/25/2025,Tuesday
INV01359,A,Delhi,Member,Female,Home and lifestyle,30.22,1,18,5.44,30.22,35.66,Credit card,5.1,8/2/2024,Friday
INV01360,A,Ahmedabad,Normal,Female,Sports and travel,26.1,2,5,2.61,52.2,54.81,Credit card,4.9,12/22/2024,Sunday
INV01361,B,Mumbai,Member,Male,Sports and travel,64.51,4,5,12.9,258.04,270.94,Cash,5.5,8/22/2024,Thursday
INV01362,C,Hyderabad,Normal,Female,Fashion accessories,75.41,3,12,27.15,226.23,253.38,Credit card,5.7,2/28/2025,Friday
INV01363,C,Hyderabad,Normal,Female,Food and beverages,81.88,2,5,8.19,163.76,171.95,Ewallet,8.3,2/13/2025,Thursday
INV01364,B,Ahmedabad,Member,Male,Home and lifestyle,24.36,1,18,4.38,24.36,28.74,Ewallet,8.0,4/8/2025,Tuesday
INV01365,A,Kolkata,Normal,Male,Fashion accessories,70.77,8,12,67.94,566.16,634.1,Ewallet,6.3,6/8/2025,Sunday
INV01366,C,Bangalore,Member,Male,Food and beverages,75.69,7,5,26.49,529.83,556.32,Ewallet,9.5,12/16/2024,Monday
INV01367,A,Pune,Normal,Male,Electronic accessories,20.33,5,18,18.3,101.65,119.95,Credit card,9.2,10/22/2024,Tuesday
INV01368,A,Ahmedabad,Normal,Male,Home and lifestyle,62.38,3,18,33.69,187.14,220.83,Credit card,4.9,2/28/2025,Friday
INV01369,A,Ahmedabad,Member,Female,Fashion accessories,48.02,1,12,5.76,48.02,53.78,Credit card,7.8,1/10/2025,Friday
INV01370,B,Kolkata,Normal,Male,Health and beauty,26.15,7,12,21.97,183.05,205.02,Ewallet,6.4,9/14/2024,Saturday
INV01371,A,Bangalore,Member,Male,Health and beauty,95.0,3,12,34.2,285.0,319.2,Ewallet,7.1,7/19/2025,Saturday
INV01372,A,Pune,Member,Female,Food and beverages,18.6,6,5,5.58,111.6,117.18,Ewallet,6.4,5/27/2025,Tuesday
INV01373,A,Kolkata,Member,Male,Health and beauty,64.86,4,12,31.13,259.44,290.57,Ewallet,4.7,1/6/2025,Monday
INV01374,B,Delhi,Member,Male,Health and beauty,67.66,6,12,48.72,405.96,454.68,Ewallet,8.2,12/17/2024,Tuesday
INV01375,C,Delhi,Member,Male,Health and beauty,38.18,9,12,41.23,343.62,384.85,Ewallet,4.8,12/7/2024,Saturday
INV01376,C,Mumbai,Normal,Female,Sports and travel,53.42,7,5,18.7,373.94,392.64,Ewallet,8.3,6/24/2025,Tuesday
INV01377,C,Kolkata,Member,Female,Health and beauty,61.1,8,12,58.66,488.8,547.46,Credit card,9.9,7/18/2025,Friday
INV01378,C,Hyderabad,Member,Male,Fashion accessories,23.34,9,12,25.21,210.06,235.27,Ewallet,8.7,12/31/2024,Tuesday
INV01379,B,Mumbai,Normal,Male,Fashion accessories,32.1,2,12,7.7,64.2,71.9,Cash,9.9,12/10/2024,Tuesday
INV01380,A,Delhi,Member,Male,Fashion accessories,98.42,5,12,59.05,492.1,551.15,Cash,8.0,8/19/2024,Monday
INV01381,A,Mumbai,Member,Male,Home and lifestyle,32.52,4,18,23.41,130.08,153.49,Cash,8.5,6/23/2025,Monday
INV01382,A,Ahmedabad,Member,Male,Health and beauty,81.89,8,12,78.61,655.12,733.73,Ewallet,8.3,2/15/2025,Saturday
INV01383,B,Mumbai,Member,Female,Fashion accessories,97.33,5,12,58.4,486.65,545.05,Ewallet,8.9,8/31/2024,Saturday
INV01384,A,Chennai,Member,Female,Sports and travel,21.0,1,5,1.05,21.0,22.05,Ewallet,9.2,3/31/2025,Monday
INV01385,B,Pune,Normal,Male,Sports and travel,90.83,3,5,13.62,272.49,286.11,Credit card,6.1,7/14/2025,Monday
INV01386,C,Hyderabad,Member,Male,Fashion accessories,48.34,9,12,52.21,435.06,487.27,Cash,8.4,8/30/2024,Friday
INV01387,A,Mumbai,Normal,Female,Food and beverages,52.75,5,5,13.19,263.75,276.94,Ewallet,6.4,5/18/2025,Sunday
INV01388,C,Mumbai,Member,Female,Health and beauty,57.13,6,12,41.13,342.78,383.91,Credit card,4.6,10/1/2024,Tuesday
INV01389,A,Kolkata,Member,Male,Electronic accessories,44.61,3,18,24.09,133.83,157.92,Cash,5.0,4/24/2025,Thursday
INV01390,C,Mumbai,Normal,Male,Health and beauty,66.25,4,12,31.8,265.0,296.8,Credit card,5.4,2/16/2025,Sunday
INV01391,C,Mumbai,Member,Male,Health and beauty,61.8,7,12,51.91,432.6,484.51,Credit card,4.8,1/29/2025,Wednesday
INV01392,C,Mumbai,Normal,Female,Sports and travel,42.89,8,5,17.16,343.12,360.28,Credit card,9.0,11/19/2024,Tuesday
INV01393,B,Ahmedabad,Member,Male,Sports and travel,25.79,1,5,1.29,25.79,27.08,Cash,6.0,12/23/2024,Monday
INV01394,A,Mumbai,Member,Male,Home and lifestyle,26.03,3,18,14.06,78.09,92.15,Credit card,5.6,5/5/2025,Monday
INV01395,B,Ahmedabad,Member,Male,Health and beauty,65.39,8,12,62.77,523.12,585.89,Cash,7.5,8/18/2024,Sunday
INV01396,C,Pune,Member,Female,Home and lifestyle,98.7,9,18,159.89,888.3,1048.19,Credit card,7.6,4/26/2025,Saturday
INV01397,C,Kolkata,Normal,Male,Fashion accessories,95.27,1,12,11.43,95.27,106.7,Ewallet,7.6,9/12/2024,Thursday
INV01398,A,Bangalore,Member,Male,Food and beverages,90.53,9,5,40.74,814.77,855.51,Ewallet,8.4,6/2/2025,Monday
INV01399,C,Delhi,Member,Female,Electronic accessories,89.74,7,18,113.07,628.18,741.25,Ewallet,5.5,10/21/2024,Monday
INV01400,B,Ahmedabad,Normal,Female,Home and lifestyle,79.32,6,18,85.67,475.92,561.59,Ewallet,8.0,11/5/2024,Tuesday
INV01401,C,Mumbai,Member,Female,Food and beverages,89.46,5,5,22.36,447.3,469.66,Credit card,9.9,9/16/2024,Monday
INV01402,B,Mumbai,Member,Female,Health and beauty,76.01,7,12,63.85,532.07,595.92,Ewallet,5.7,2/22/2025,Saturday
INV01403,C,Delhi,Normal,Female,Food and beverages,96.01,6,5,28.8,576.06,604.86,Credit card,9.8,2/18/2025,Tuesday
INV01404,C,Bangalore,Normal,Male,Food and beverages,35.56,5,5,8.89,177.8,186.69,Cash,6.7,12/16/2024,Monday
INV01405,B,Chennai,Normal,Male,Food and beverages,43.25,6,5,12.98,259.5,272.48,Cash,9.3,9/9/2024,Monday
INV01406,C,Chennai,Member,Female,Food and beverages,50.38,4,5,10.08,201.52,211.6,Credit card,8.7,3/13/2025,Thursday
INV01407,C,Ahmedabad,Normal,Female,Electronic accessories,34.32,5,18,30.89,171.6,202.49,Cash,4.6,9/24/2024,Tuesday
INV01408,A,Hyderabad,Member,Female,Home and lifestyle,59.06,5,18,53.15,295.3,348.45,Credit card,4.8,2/11/2025,Tuesday
INV01409,B,Mumbai,Member,Male,Food and beverages,33.22,4,5,6.64,132.88,139.52,Ewallet,5.2,8/11/2024,Sunday
INV01410,C,Mumbai,Member,Male,Fashion accessories,67.95,4,12,32.62,271.8,304.42,Credit card,4.2,5/7/2025,Wednesday
INV01411,B,Ahmedabad,Normal,Male,Sports and travel,88.47,2,5,8.85,176.94,185.79,Ewallet,5.8,7/9/2025,Wednesday
INV01412,C,Bangalore,Normal,Male,Sports and travel,49.83,9,5,22.42,448.47,470.89,Credit card,8.0,11/25/2024,Monday
INV01413,B,Ahmedabad,Member,Male,Health and beauty,96.03,7,12,80.67,672.21,752.88,Cash,6.0,4/27/2025,Sunday
INV01414,A,Chennai,Normal,Male,Home and lifestyle,13.22,4,18,9.52,52.88,62.4,Ewallet,4.4,5/21/2025,Wednesday
INV01415,B,Hyderabad,Normal,Female,Food and beverages,58.54,7,5,20.49,409.78,430.27,Cash,9.0,11/19/2024,Tuesday
INV01416,C,Ahmedabad,Member,Male,Food and beverages,41.79,4,5,8.36,167.16,175.52,Cash,7.7,5/23/2025,Friday
INV01417,C,Pune,Normal,Male,Sports and travel,77.13,6,5,23.14,462.78,485.92,Credit card,8.3,12/4/2024,Wednesday
INV01418,B,Mumbai,Normal,Male,Fashion accessories,41.94,2,12,10.07,83.88,93.95,Credit card,8.8,6/4/2025,Wednesday
INV01419,A,Mumbai,Member,Female,Health and beauty,32.33,7,12,27.16,226.31,253.47,Ewallet,5.5,8/26/2024,Monday
INV01420,C,Bangalore,Member,Male,Health and beauty,44.59,2,12,10.7,89.18,99.88,Credit card,5.8,11/16/2024,Saturday
INV01421,C,Pune,Normal,Male,Electronic accessories,64.86,4,18,46.7,259.44,306.14,Cash,8.3,12/22/2024,Sunday
INV01422,A,Chennai,Member,Male,Electronic accessories,93.74,6,18,101.24,562.44,663.68,Cash,5.9,4/10/2025,Thursday
INV01423,C,Ahmedabad,Normal,Female,Health and beauty,10.99,9,12,11.87,98.91,110.78,Ewallet,8.9,4/16/2025,Wednesday
INV01424,A,Mumbai,Member,Female,Home and lifestyle,42.94,3,18,23.19,128.82,152.01,Credit card,4.4,3/6/2025,Thursday
INV01425,A,Hyderabad,Normal,Male,Electronic accessories,24.09,4,18,17.34,96.36,113.7,Ewallet,5.1,4/26/2025,Saturday
INV01426,C,Pune,Normal,Male,Health and beauty,33.6,3,12,12.1,100.8,112.9,Credit card,6.7,1/12/2025,Sunday
INV01427,A,Chennai,Member,Male,Electronic accessories,32.01,3,18,17.29,96.03,113.32,Ewallet,8.6,10/4/2024,Friday
INV01428,B,Delhi,Normal,Male,Sports and travel,30.01,8,5,12.0,240.08,252.08,Cash,4.9,1/31/2025,Friday
INV01429,C,Kolkata,Normal,Male,Home and lifestyle,85.01,3,18,45.91,255.03,300.94,Cash,8.7,10/4/2024,Friday
INV01430,A,Kolkata,Member,Male,Fashion accessories,68.37,2,12,16.41,136.74,153.15,Ewallet,5.4,1/25/2025,Saturday
INV01431,C,Ahmedabad,Member,Female,Sports and travel,91.47,5,5,22.87,457.35,480.22,Ewallet,5.7,6/27/2025,Friday
INV01432,A,Bangalore,Member,Female,Health and beauty,60.31,2,12,14.47,120.62,135.09,Ewallet,4.0,10/5/2024,Saturday
INV01433,A,Hyderabad,Normal,Female,Home and lifestyle,51.44,8,18,74.07,411.52,485.59,Cash,7.4,1/30/2025,Thursday
INV01434,A,Bangalore,Member,Male,Fashion accessories,44.67,5,12,26.8,223.35,250.15,Cash,6.6,7/19/2025,Saturday
INV01435,A,Pune,Normal,Male,Sports and travel,38.68,1,5,1.93,38.68,40.61,Credit card,8.6,1/17/2025,Friday
INV01436,B,Chennai,Normal,Male,Health and beauty,75.65,9,12,81.7,680.85,762.55,Cash,8.5,9/5/2024,Thursday
INV01437,C,Mumbai,Member,Female,Fashion accessories,73.88,9,12,79.79,664.92,744.71,Cash,6.1,5/24/2025,Saturday
INV01438,A,Hyderabad,Member,Female,Home and lifestyle,85.14,1,18,15.33,85.14,100.47,Credit card,5.4,8/12/2024,Monday
INV01439,A,Ahmedabad,Normal,Female,Food and beverages,30.79,9,5,13.86,277.11,290.97,Ewallet,6.8,9/7/2024,Saturday
INV01440,B,Ahmedabad,Normal,Female,Home and lifestyle,11.89,8,18,17.12,95.12,112.24,Cash,9.1,9/28/2024,Saturday
INV01441,B,Delhi,Member,Female,Health and beauty,75.14,9,12,81.15,676.26,757.41,Cash,8.2,6/10/2025,Tuesday
INV01442,C,Kolkata,Normal,Male,Fashion accessories,10.07,9,12,10.88,90.63,101.51,Credit card,5.2,2/26/2025,Wednesday
INV01443,A,Ahmedabad,Normal,Female,Sports and travel,35.67,9,5,16.05,321.03,337.08,Ewallet,6.9,3/19/2025,Wednesday
INV01444,A,Delhi,Member,Male,Electronic accessories,73.82,7,18,93.01,516.74,609.75,Cash,6.9,4/8/2025,Tuesday
INV01445,A,Delhi,Normal,Male,Home and lifestyle,41.6,7,18,52.42,291.2,343.62,Credit card,5.5,2/5/2025,Wednesday
INV01446,B,Bangalore,Member,Male,Electronic accessories,37.54,5,18,33.79,187.7,221.49,Cash,5.9,10/13/2024,Sunday
INV01447,C,Delhi,Member,Male,Sports and travel,42.19,8,5,16.88,337.52,354.4,Ewallet,4.4,12/14/2024,Saturday
INV01448,B,Ahmedabad,Member,Female,Fashion accessories,84.91,4,12,40.76,339.64,380.4,Credit card,9.9,7/25/2025,Friday
INV01449,A,Mumbai,Normal,Male,Food and beverages,95.75,3,5,14.36,287.25,301.61,Credit card,6.3,7/17/2025,Thursday
INV01450,A,Delhi,Normal,Female,Fashion accessories,97.07,4,12,46.59,388.28,434.87,Cash,7.6,8/3/2024,Saturday
INV01451,A,Bangalore,Member,Female,Home and lifestyle,67.99,2,18,24.48,135.98,160.46,Ewallet,6.1,1/9/2025,Thursday
INV01452,B,Pune,Normal,Male,Health and beauty,51.09,7,12,42.92,357.63,400.55,Credit card,5.3,10/30/2024,Wednesday
INV01453,B,Pune,Member,Female,Home and lifestyle,16.1,4,18,11.59,64.4,75.99,Cash,5.2,12/27/2024,Friday
INV01454,A,Delhi,Member,Male,Electronic accessories,23.14,7,18,29.16,161.98,191.14,Cash,9.0,11/23/2024,Saturday
INV01455,A,Delhi,Normal,Female,Health and beauty,17.52,4,12,8.41,70.08,78.49,Credit card,4.1,3/15/2025,Saturday
INV01456,B,Ahmedabad,Member,Male,Health and beauty,12.09,8,12,11.61,96.72,108.33,Cash,7.9,7/21/2025,Monday
INV01457,B,Kolkata,Normal,Male,Sports and travel,29.49,8,5,11.8,235.92,247.72,Ewallet,5.2,9/17/2024,Tuesday
INV01458,A,Ahmedabad,Member,Male,Sports and travel,31.13,7,5,10.9,217.91,228.81,Credit card,7.2,1/15/2025,Wednesday
INV01459,C,Ahmedabad,Normal,Male,Food and beverages,46.23,3,5,6.93,138.69,145.62,Ewallet,5.8,7/16/2025,Wednesday
INV01460,A,Delhi,Normal,Male,Electronic accessories,30.25,5,18,27.22,151.25,178.47,Ewallet,8.0,8/30/2024,Friday
INV01461,A,Pune,Normal,Female,Fashion accessories,47.67,7,12,40.04,333.69,373.73,Cash,8.1,8/8/2024,Thursday
INV01462,B,Chennai,Member,Male,Sports and travel,25.54,8,5,10.22,204.32,214.54,Credit card,5.0,4/18/2025,Friday
INV01463,C,Kolkata,Normal,Female,Sports and travel,21.87,4,5,4.37,87.48,91.85,Ewallet,9.3,2/6/2025,Thursday
INV01464,B,Hyderabad,Member,Female,Sports and travel,74.25,1,5,3.71,74.25,77.96,Ewallet,8.2,10/13/2024,Sunday
INV01465,B,Ahmedabad,Member,Female,Electronic accessories,10.93,4,18,7.87,43.72,51.59,Credit card,6.4,4/28/2025,Monday
INV01466,A,Chennai,Normal,Female,Fashion accessories,37.55,6,12,27.04,225.3,252.34,Cash,4.4,5/10/2025,Saturday
INV01467,A,Ahmedabad,Member,Male,Health and beauty,52.95,7,12,44.48,370.65,415.13,Cash,9.6,5/19/2025,Monday
INV01468,B,Chennai,Normal,Male,Sports and travel,72.94,1,5,3.65,72.94,76.59,Credit card,4.5,4/30/2025,Wednesday
INV01469,C,Chennai,Normal,Male,Home and lifestyle,14.16,3,18,7.65,42.48,50.13,Credit card,7.2,7/21/2025,Monday
INV01470,B,Ahmedabad,Member,Male,Sports and travel,65.12,7,5,22.79,455.84,478.63,Credit card,8.6,4/15/2025,Tuesday
INV01471,A,Delhi,Member,Female,Home and lifestyle,21.91,6,18,23.66,131.46,155.12,Cash,5.5,6/30/2025,Monday
INV01472,C,Kolkata,Member,Female,Fashion accessories,99.2,4,12,47.62,396.8,444.42,Cash,8.8,4/11/2025,Friday
INV01473,B,Ahmedabad,Normal,Male,Food and beverages,34.51,1,5,1.73,34.51,36.24,Credit card,6.4,10/9/2024,Wednesday
INV01474,C,Kolkata,Member,Female,Home and lifestyle,10.25,9,18,16.6,92.25,108.85,Cash,7.0,9/6/2024,Friday
INV01475,C,Chennai,Normal,Female,Health and beauty,76.56,8,12,73.5,612.48,685.98,Cash,9.9,7/26/2025,Saturday
INV01476,B,Hyderabad,Member,Female,Electronic accessories,36.75,5,18,33.07,183.75,216.82,Credit card,8.4,2/5/2025,Wednesday
INV01477,C,Hyderabad,Normal,Male,Sports and travel,11.05,7,5,3.87,77.35,81.22,Cash,7.7,12/27/2024,Friday
INV01478,A,Hyderabad,Member,Male,Sports and travel,46.04,1,5,2.3,46.04,48.34,Ewallet,5.5,9/22/2024,Sunday
INV01479,C,Delhi,Normal,Male,Food and beverages,70.17,5,5,17.54,350.85,368.39,Cash,4.1,11/5/2024,Tuesday
INV01480,A,Bangalore,Member,Female,Health and beauty,91.08,4,12,43.72,364.32,408.04,Ewallet,7.3,9/7/2024,Saturday
INV01481,A,Hyderabad,Normal,Female,Food and beverages,60.3,7,5,21.11,422.1,443.21,Cash,4.6,12/26/2024,Thursday
INV01482,C,Pune,Normal,Male,Health and beauty,86.31,5,12,51.79,431.55,483.34,Ewallet,7.0,4/20/2025,Sunday
INV01483,B,Mumbai,Member,Female,Sports and travel,74.63,1,5,3.73,74.63,78.36,Cash,9.6,10/12/2024,Saturday
INV01484,A,Mumbai,Member,Female,Home and lifestyle,88.73,9,18,143.74,798.57,942.31,Cash,8.7,7/8/2025,Tuesday
INV01485,B,Delhi,Normal,Female,Sports and travel,23.74,6,5,7.12,142.44,149.56,Cash,5.3,10/9/2024,Wednesday
INV01486,A,Kolkata,Normal,Female,Health and beauty,83.85,1,12,10.06,83.85,93.91,Cash,7.3,8/6/2024,Tuesday
INV01487,B,Mumbai,Normal,Male,Health and beauty,49.75,9,12,53.73,447.75,501.48,Cash,7.1,11/7/2024,Thursday
INV01488,B,Ahmedabad,Member,Female,Home and lifestyle,63.82,9,18,103.39,574.38,677.77,Cash,7.6,10/4/2024,Friday
INV01489,B,Chennai,Normal,Male,Health and beauty,96.49,2,12,23.16,192.98,216.14,Cash,7.0,10/14/2024,Monday
INV01490,A,Ahmedabad,Normal,Male,Health and beauty,94.95,8,12,91.15,759.6,850.75,Cash,9.7,1/30/2025,Thursday
INV01491,A,Bangalore,Normal,Male,Home and lifestyle,44.96,5,18,40.46,224.8,265.26,Credit card,6.7,5/15/2025,Thursday
INV01492,B,Kolkata,Member,Female,Food and beverages,42.08,7,5,14.73,294.56,309.29,Ewallet,7.5,4/25/2025,Friday
INV01493,B,Delhi,Member,Female,Electronic accessories,47.54,8,18,68.46,380.32,448.78,Cash,8.7,1/24/2025,Friday
INV01494,C,Hyderabad,Member,Male,Sports and travel,50.75,5,5,12.69,253.75,266.44,Cash,6.5,10/17/2024,Thursday
INV01495,C,Bangalore,Member,Female,Fashion accessories,50.39,3,12,18.14,151.17,169.31,Credit card,9.9,3/12/2025,Wednesday
INV01496,B,Bangalore,Normal,Female,Sports and travel,23.67,1,5,1.18,23.67,24.85,Credit card,5.4,12/27/2024,Friday
INV01497,B,Pune,Normal,Female,Health and beauty,90.67,8,12,87.04,725.36,812.4,Ewallet,6.4,5/23/2025,Friday
INV01498,B,Hyderabad,Member,Female,Sports and travel,54.3,4,5,10.86,217.2,228.06,Credit card,7.1,10/14/2024,Monday
INV01499,B,Delhi,Normal,Female,Health and beauty,12.01,3,12,4.32,36.03,40.35,Ewallet,4.4,11/9/2024,Saturday
INV01500,B,Pune,Normal,Female,Electronic accessories,40.19,5,18,36.17,200.95,237.12,Cash,4.7,6/1/2025,Sunday
INV01501,C,Hyderabad,Member,Female,Sports and travel,62.09,6,5,18.63,372.54,391.17,Credit card,9.5,3/28/2025,Friday
INV01502,B,Bangalore,Normal,Female,Sports and travel,73.74,7,5,25.81,516.18,541.99,Ewallet,8.8,6/20/2025,Friday
INV01503,B,Kolkata,Member,Male,Health and beauty,88.07,3,12,31.71,264.21,295.92,Ewallet,7.7,5/16/2025,Friday
INV01504,A,Chennai,Member,Female,Health and beauty,94.13,6,12,67.77,564.78,632.55,Ewallet,5.5,9/10/2024,Tuesday
INV01505,C,Mumbai,Normal,Male,Health and beauty,33.89,1,12,4.07,33.89,37.96,Cash,8.2,10/9/2024,Wednesday
INV01506,B,Mumbai,Normal,Male,Home and lifestyle,97.83,8,18,140.88,782.64,923.52,Cash,6.8,7/26/2025,Saturday
INV01507,A,Bangalore,Member,Male,Food and beverages,62.44,4,5,12.49,249.76,262.25,Cash,9.2,8/23/2024,Friday
INV01508,C,Bangalore,Member,Male,Food and beverages,85.07,3,5,12.76,255.21,267.97,Ewallet,5.9,4/2/2025,Wednesday
INV01509,B,Mumbai,Member,Female,Home and lifestyle,88.22,8,18,127.04,705.76,832.8,Ewallet,6.8,1/25/2025,Saturday
INV01510,C,Hyderabad,Normal,Female,Home and lifestyle,65.37,6,18,70.6,392.22,462.82,Cash,8.1,7/10/2025,Thursday
INV01511,B,Pune,Member,Female,Electronic accessories,50.72,8,18,73.04,405.76,478.8,Ewallet,7.4,5/11/2025,Sunday
INV01512,C,Ahmedabad,Member,Male,Health and beauty,22.07,1,12,2.65,22.07,24.72,Cash,5.2,5/24/2025,Saturday
INV01513,C,Ahmedabad,Member,Male,Electronic accessories,86.5,8,18,124.56,692.0,816.56,Ewallet,7.2,1/25/2025,Saturday
INV01514,C,Pune,Member,Female,Sports and travel,85.34,5,5,21.34,426.7,448.04,Cash,9.6,11/10/2024,Sunday
INV01515,C,Chennai,Member,Male,Sports and travel,19.12,2,5,1.91,38.24,40.15,Ewallet,6.1,10/22/2024,Tuesday
INV01516,A,Hyderabad,Member,Male,Home and lifestyle,69.57,5,18,62.61,347.85,410.46,Credit card,9.6,11/19/2024,Tuesday
INV01517,C,Chennai,Normal,Female,Food and beverages,43.25,6,5,12.98,259.5,272.48,Ewallet,4.3,9/12/2024,Thursday
INV01518,A,Delhi,Member,Female,Health and beauty,86.38,1,12,10.37,86.38,96.75,Cash,6.3,5/2/2025,Friday
INV01519,C,Delhi,Member,Female,Fashion accessories,72.13,5,12,43.28,360.65,403.93,Cash,8.7,10/25/2024,Friday
INV01520,B,Pune,Member,Female,Fashion accessories,10.58,4,12,5.08,42.32,47.4,Credit card,8.9,10/1/2024,Tuesday
INV01521,A,Mumbai,Normal,Female,Sports and travel,28.12,4,5,5.62,112.48,118.1,Cash,6.3,8/22/2024,Thursday
INV01522,C,Ahmedabad,Member,Male,Food and beverages,63.84,9,5,28.73,574.56,603.29,Cash,8.9,4/2/2025,Wednesday
INV01523,C,Chennai,Member,Female,Food and beverages,40.82,9,5,18.37,367.38,385.75,Credit card,5.6,5/17/2025,Saturday
INV01524,B,Bangalore,Normal,Female,Food and beverages,59.48,1,5,2.97,59.48,62.45,Credit card,6.5,3/18/2025,Tuesday
INV01525,C,Delhi,Normal,Female,Food and beverages,59.56,1,5,2.98,59.56,62.54,Ewallet,8.8,3/25/2025,Tuesday
INV01526,B,Pune,Normal,Male,Food and beverages,40.71,6,5,12.21,244.26,256.47,Credit card,7.8,11/16/2024,Saturday
INV01527,C,Pune,Member,Female,Electronic accessories,41.31,7,18,52.05,289.17,341.22,Credit card,6.4,1/8/2025,Wednesday
INV01528,A,Kolkata,Member,Male,Electronic accessories,48.54,8,18,69.9,388.32,458.22,Ewallet,5.3,9/24/2024,Tuesday
INV01529,C,Kolkata,Normal,Male,Home and lifestyle,31.62,8,18,45.53,252.96,298.49,Ewallet,7.1,3/23/2025,Sunday
INV01530,A,Kolkata,Normal,Male,Electronic accessories,52.68,2,18,18.96,105.36,124.32,Credit card,8.1,11/18/2024,Monday
INV01531,B,Bangalore,Member,Female,Home and lifestyle,92.47,6,18,99.87,554.82,654.69,Cash,9.0,10/21/2024,Monday
INV01532,B,Ahmedabad,Normal,Male,Electronic accessories,19.84,3,18,10.71,59.52,70.23,Ewallet,6.6,9/19/2024,Thursday
INV01533,B,Pune,Normal,Female,Health and beauty,65.12,2,12,15.63,130.24,145.87,Ewallet,6.2,1/29/2025,Wednesday
INV01534,B,Hyderabad,Normal,Male,Fashion accessories,19.86,8,12,19.07,158.88,177.95,Cash,4.9,8/11/2024,Sunday
INV01535,A,Hyderabad,Normal,Male,Sports and travel,67.65,5,5,16.91,338.25,355.16,Cash,7.5,1/26/2025,Sunday
INV01536,A,Delhi,Normal,Female,Health and beauty,24.4,7,12,20.5,170.8,191.3,Cash,9.1,4/25/2025,Friday
INV01537,A,Chennai,Normal,Male,Fashion accessories,12.0,5,12,7.2,60.0,67.2,Credit card,9.4,1/18/2025,Saturday
INV01538,C,Chennai,Normal,Male,Sports and travel,92.04,5,5,23.01,460.2,483.21,Cash,4.3,7/20/2025,Sunday
